,mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,time_diff,corr_iqr_outlier
17126440,175,2023-09-08 01:00:58+00:00,51.222208,4.443369,27.0,56.0,400.0,13.0,800.0,0.0,57.0,52.0,54.0,52.0,15543.0,True
10226009,155,2023-03-07 13:51:00+00:00,51.0137111,3.7794984,13.0,6.0,307.0,348.0,797.0,799.0,63.0,58.0,57.0,53.0,60.0,False
2946488,116,2023-05-15 13:34:01+00:00,50.9492557,4.0276267,20.0,27.0,227.0,182.0,802.0,801.0,79.0,77.0,76.0,74.0,43.0,False
12177403,155,2023-06-07 21:07:21+00:00,51.0351314,3.7128803,26.0,34.0,193.0,213.0,798.0,796.0,84.0,83.0,85.0,85.0,56.0,False
12336072,116,2023-03-01 03:42:07+00:00,50.8515164,3.6016107,16.0,26.0,220.0,179.0,795.0,795.0,77.0,77.0,74.0,72.0,51.0,False
4647639,175,2023-05-26 20:58:15+00:00,51.1898782,5.1095924,21.0,30.0,217.0,265.0,793.0,806.0,81.0,83.0,85.0,85.0,60.0,False
16255061,155,2023-09-07 04:18:26+00:00,50.9097628,3.6466538,32.0,35.0,191.0,203.0,799.0,801.0,85.0,87.0,88.5,88.0,19.0,False
9758016,116,2023-07-18 22:47:07+00:00,51.0155263,3.7748025,25.0,29.0,310.0,238.0,799.0,799.0,65.0,63.0,56.0,55.0,5.0,False
12407596,116,2023-07-20 08:38:38+00:00,51.0163576,3.7736021,37.0,41.0,213.0,175.0,789.0,796.0,86.0,81.0,86.0,82.0,44.0,False
10816285,155,2023-03-22 13:16:37+00:00,51.0140793,3.7777933,15.0,15.0,583.0,603.0,797.0,794.0,19.0,19.0,14.0,16.0,62.0,True
15888688,175,2023-03-17 01:13:43+00:00,51.1903941,5.1116365,13.0,13.0,289.0,348.0,797.0,803.0,73.0,70.0,65.0,63.0,21.0,False
201212,116,2023-06-22 10:47:48+00:00,51.0234321,3.7589202,40.0,35.0,227.0,182.0,785.0,797.0,78.0,76.0,78.0,77.0,13.0,False
3803242,155,2023-04-04 07:57:27+00:00,51.0156709,3.7753445,48.0,38.0,0.0,17.0,0.0,0.0,61.0,56.0,60.0,57.0,60.0,True
12069486,116,2023-08-01 15:16:38+00:00,50.7423537,3.6025996,37.0,39.0,200.0,165.0,801.5,801.0,80.0,80.0,86.0,85.0,57.0,False
6943130,175,2023-04-18 12:15:22+00:00,50.9905015,5.3487529,26.0,26.0,200.0,234.0,798.0,802.0,81.0,83.0,85.0,85.0,61.0,False
5106890,155,2023-09-12 14:11:32+00:00,51.0324969,3.7400781,38.0,36.0,217.0,248.0,794.0,802.0,78.0,75.0,76.0,72.0,3.0,False
2660542,116,2023-02-23 21:32:03+00:00,50.8517049,3.6018289,16.0,37.0,210.0,172.0,808.0,805.0,77.0,77.0,80.0,79.0,4.0,True
16741212,155,2023-02-16 02:58:33+00:00,50.7745206,3.8730825,10.0,11.0,500.0,531.0,795.0,798.0,37.0,33.0,36.0,36.0,59.0,True
13569297,116,2023-05-03 13:20:12+00:00,51.0138429,3.7794349,20.0,27.0,327.0,251.0,803.0,800.0,61.0,60.0,55.0,54.0,56.0,False
13555735,175,2023-05-16 01:33:04+00:00,51.1904429,5.1116972,20.0,14.0,227.0,276.0,798.0,802.0,82.0,82.0,82.0,80.0,60.0,False
6216331,155,2023-08-22 10:51:50+00:00,51.0136044,3.7801972,30.0,46.0,327.0,13.0,799.0,0.0,61.0,41.0,55.0,38.0,43.0,True
5656788,155,2023-06-01 09:40:54+00:00,51.0400426,3.6927846,33.0,21.0,238.0,251.0,797.0,800.0,73.0,75.0,75.0,76.0,60.0,False
14030151,175,2023-08-04 17:15:08+00:00,51.1988792,4.4331656,30.0,33.0,220.0,269.0,794.0,800.0,82.0,82.0,81.0,80.0,60.0,False
1865578,175,2023-03-29 11:15:37+00:00,50.936765,5.302281,16.0,19.0,265.0,282.0,798.0,797.0,74.0,82.0,71.0,78.0,60.0,False
7820308,175,2023-07-21 10:40:34+00:00,50.9366748,5.3066345,22.0,22.0,499.5,515.5,800.5,800.0,43.5,43.0,30.0,30.0,21.0,True
14841782,155,2023-05-14 18:32:17+00:00,51.0139446,3.7764321,27.0,30.0,196.0,210.0,800.0,798.0,84.0,86.0,85.0,89.0,61.0,False
11314600,116,2023-08-25 06:00:07+00:00,51.0138748,3.7803973,25.0,20.0,0.0,479.0,0.0,796.0,23.0,34.0,24.0,23.0,5.0,True
14524042,116,2023-03-01 04:06:04+00:00,50.7423969,3.6027025,16.0,38.0,203.0,175.0,797.0,808.0,77.0,76.0,82.0,79.0,50.0,True
13290801,155,2023-07-10 15:31:19+00:00,50.98187,3.6354413,43.0,48.0,165.0,193.0,795.0,802.0,88.0,90.0,90.0,91.0,63.0,False
4257377,155,2023-08-20 17:55:30+00:00,50.9966234,3.6496534,36.0,37.0,182.0,203.0,799.0,799.0,87.0,85.0,89.0,90.0,20.0,False
15737702,155,2023-06-08 10:48:22+00:00,51.0228331,3.7599126,27.0,31.0,303.0,341.0,802.0,796.0,63.0,59.0,55.0,55.0,30.0,False
11449190,155,2023-04-06 08:38:08+00:00,51.0355703,3.7117631,20.0,13.0,241.0,276.0,801.0,799.0,68.0,67.0,66.0,68.0,60.0,False
2041765,116,2023-02-24 07:04:16+00:00,51.036004,3.7096496,30.0,36.0,194.5,169.0,800.0,803.0,80.0,77.5,84.0,82.0,4.0,False
15259313,155,2023-08-21 09:34:29+00:00,50.9430416,3.7761818,45.0,42.0,320.0,331.0,1513.0,1523.0,90.0,91.0,90.0,92.0,51.0,True
10765824,116,2023-06-12 03:24:54+00:00,50.8504226,3.600607,31.0,34.0,213.0,172.0,795.0,792.0,78.0,76.0,80.0,76.0,58.0,False
12335336,155,2023-03-03 16:05:53+00:00,50.8512274,3.6012417,16.0,20.0,296.0,341.0,794.0,798.0,63.0,58.0,61.0,59.0,53.0,False
13840068,175,2023-02-14 06:33:44+00:00,51.2634096,4.4285367,9.0,20.0,400.0,451.0,1571.0,1561.0,83.0,82.0,90.0,88.0,61.0,True
13955327,116,2023-03-16 03:14:15+00:00,50.8564022,3.6076597,11.0,15.0,355.0,293.0,813.0,803.0,53.0,51.0,44.0,43.0,4.0,False
10750915,155,2023-06-15 04:59:03+00:00,50.9262444,3.7844923,42.0,37.0,320.0,345.0,1553.0,1572.0,90.0,88.0,90.0,92.0,7.0,True
14569949,175,2023-04-19 03:09:18+00:00,51.1905365,5.1124318,18.0,16.0,224.0,262.0,804.0,798.0,82.0,83.0,82.0,81.0,50.0,False
11462208,175,2023-06-04 23:50:21+00:00,51.1908252,5.1137873,17.0,24.0,286.0,327.0,805.0,800.0,73.0,73.0,66.0,66.0,59.0,False
3505359,175,2023-06-12 03:00:51+00:00,51.1869206,5.0936696,35.0,26.0,407.0,486.0,1942.0,1923.0,83.0,83.0,84.0,82.0,60.0,True
12628916,175,2023-04-09 23:44:04+00:00,51.1906273,5.1138587,15.0,13.0,224.0,269.0,807.0,802.0,81.0,81.0,79.0,79.0,64.0,False
365743,116,2023-07-31 10:48:11+00:00,50.8153824,3.8278848,42.0,38.0,355.0,327.0,1899.0,1909.0,84.0,86.0,92.0,91.0,1.0,True
17371304,155,2023-02-03 15:54:24+00:00,50.8974538,3.8076462,27.0,31.0,213.0,220.0,801.0,801.0,83.0,87.0,83.0,87.0,60.0,False
7999403,175,2023-06-30 02:35:15+00:00,51.1908833,5.1144147,18.0,22.0,231.0,289.0,795.0,802.0,83.0,83.0,79.0,81.0,52.0,False
17458997,175,2023-08-04 12:39:08+00:00,51.1359279,4.5612721,34.0,32.0,376.0,445.0,1365.0,1352.0,82.0,82.0,82.0,82.0,61.0,True
14409126,175,2023-04-16 08:18:16+00:00,51.2461802,5.5429422,16.0,11.0,238.0,272.0,803.0,798.0,78.0,81.0,77.0,79.0,61.0,False
10492775,155,2023-06-05 15:48:37+00:00,50.806941,3.9568915,45.0,37.0,327.0,345.0,1505.0,1567.0,87.0,87.0,92.0,93.0,53.0,True
1324482,155,2023-07-13 11:45:24+00:00,51.0397209,3.694796,34.0,34.0,227.0,251.0,808.0,802.0,74.0,75.0,71.0,74.0,61.0,False
6910240,116,2023-04-17 13:20:24+00:00,50.7692138,3.8721205,9.0,8.0,0.0,17.0,0.0,0.0,8.0,6.0,10.0,8.0,1.0,True
8299464,116,2023-03-14 06:37:14+00:00,50.8394348,4.0257129,33.0,37.0,348.0,313.0,1927.0,1913.0,83.0,81.0,90.0,92.0,6.0,True
16729352,175,2023-02-02 15:23:56+00:00,51.2385906,5.4603719,33.0,26.0,396.0,448.0,1496.0,1497.0,82.0,83.0,83.0,82.0,60.0,True
16293465,175,2023-08-20 05:00:00+00:00,51.1695537,4.9932679,23.0,23.0,213.0,265.0,799.0,799.0,82.0,83.0,85.0,82.0,60.0,False
167742,116,2023-06-12 07:13:07+00:00,50.7923793,3.8664213,45.0,45.0,348.0,289.0,1461.0,1472.0,85.0,83.0,85.0,83.0,12.0,True
3531493,175,2023-01-29 04:39:14+00:00,51.2157443,5.4270122,6.0,7.0,258.0,276.0,797.0,801.0,75.0,83.0,74.0,82.0,60.0,False
7354528,116,2023-04-12 09:19:19+00:00,50.7692196,3.8721047,18.0,22.0,355.0,276.0,818.0,812.0,58.0,55.0,50.0,47.0,4.0,False
16327149,116,2023-08-22 06:23:27+00:00,51.0397401,3.6934788,33.0,35.0,220.0,172.0,797.0,801.0,77.0,76.0,78.0,77.0,58.0,False
1328659,155,2023-07-18 15:16:16+00:00,50.9185684,3.7923064,43.0,44.0,327.0,348.0,1714.0,1681.0,85.0,89.0,85.0,91.0,59.0,True
5753939,116,2023-05-15 08:14:45+00:00,51.0218776,3.7620106,34.0,35.0,227.0,175.0,803.0,807.0,81.0,79.0,81.0,78.0,52.0,False
4001577,155,2023-06-26 06:35:43+00:00,51.0354748,3.7115048,33.0,26.0,193.0,213.0,801.0,797.0,84.0,84.0,83.0,85.0,11.0,False
6413004,116,2023-07-12 09:43:36+00:00,51.0176734,3.7692782,38.0,41.0,217.0,172.0,803.0,800.0,80.0,78.0,82.0,80.0,57.0,False
16905609,116,2023-05-08 16:37:44+00:00,51.0381677,3.6989475,32.0,30.0,224.0,179.0,793.0,792.0,77.0,76.0,79.0,75.0,58.0,False
11455983,116,2023-06-13 11:50:11+00:00,51.0400494,3.693451,41.0,40.0,210.0,172.0,805.0,798.0,79.0,79.0,77.0,78.0,57.0,False
12337442,155,2023-03-07 13:35:00+00:00,51.0137226,3.7795103,14.0,6.0,338.0,355.0,799.0,802.0,54.0,53.0,52.0,52.0,64.0,False
14122937,155,2023-04-06 21:15:13+00:00,50.9289483,3.6401482,32.0,28.0,331.0,362.0,1675.0,1723.0,85.0,85.0,89.0,92.0,60.0,True
17173796,116,2023-02-24 11:28:53+00:00,51.0403031,3.6929449,17.0,18.0,276.0,217.0,799.0,800.0,67.0,65.0,63.0,61.0,4.0,False
7057557,116,2023-01-26 05:17:42+00:00,50.774479,3.8728633,16.0,4.0,234.0,193.0,780.0,806.0,75.0,73.0,71.0,70.0,3.0,False
10304349,116,2023-02-08 13:25:13+00:00,51.1019627,3.7103491,41.0,42.0,175.0,162.0,798.0,808.0,86.0,85.0,91.0,87.0,8.0,False
14783197,155,2023-06-10 07:07:03+00:00,51.0141693,3.7798359,26.0,34.0,307.0,327.0,800.0,799.0,61.0,61.0,55.0,55.0,61.0,False
14140718,175,2023-06-15 18:59:13+00:00,51.1906375,5.114818,37.0,45.0,193.0,251.0,801.0,791.0,84.0,82.0,92.0,84.0,60.0,False
1902305,175,2023-02-22 08:36:53+00:00,51.135668,4.5585106,13.0,20.0,389.0,455.0,1912.0,1733.0,84.0,83.0,89.0,87.0,60.0,False
14769791,116,2023-06-02 13:39:08+00:00,51.0389854,3.6963506,31.0,33.0,365.0,324.0,1310.0,1353.0,79.0,77.0,81.0,79.0,4.0,True
7397514,116,2023-06-13 10:09:12+00:00,51.0164397,3.7729583,36.0,43.0,217.0,179.0,807.0,802.0,78.0,77.0,80.0,77.0,5.0,False
17500868,155,2023-04-28 01:53:22+00:00,51.0131433,3.7810716,26.0,25.0,0.0,13.0,0.0,0.0,26.0,27.0,22.0,22.0,60.0,True
102583,155,2023-04-28 08:29:48+00:00,51.0132195,3.7809189,25.0,47.0,0.0,13.0,0.0,0.0,23.0,75.0,19.0,20.0,59.0,True
15753493,116,2023-06-15 01:54:34+00:00,51.0161782,3.7729106,25.0,32.0,213.0,175.0,805.0,795.0,79.0,77.0,76.0,74.0,12.0,False
14597325,175,2023-04-14 15:55:51+00:00,51.1907147,5.1145803,21.0,19.0,220.0,265.0,796.0,792.0,82.0,83.0,80.0,79.0,60.0,False
4095265,175,2023-04-09 13:16:29+00:00,51.1807262,4.8273638,30.0,37.0,200.0,244.0,808.0,811.0,81.0,81.0,84.0,84.0,19.0,False
9278823,116,2023-02-21 16:14:47+00:00,51.0188873,3.7668162,31.0,43.0,355.0,313.0,1904.0,1622.0,85.0,83.0,92.0,87.0,51.0,True
8637501,116,2023-06-12 02:51:05+00:00,50.8507784,3.6009407,30.0,36.0,207.0,172.0,781.0,800.0,78.0,77.0,80.0,76.0,16.0,False
1041846,116,2023-03-09 08:11:15+00:00,51.0151841,3.7765129,25.0,35.0,210.0,175.0,797.0,792.0,78.0,70.0,81.0,75.0,3.0,False
963475,155,2023-05-19 12:16:25+00:00,50.937337,3.6366773,46.0,38.0,162.0,196.0,803.0,800.0,88.0,88.0,90.0,92.0,11.0,False
1374674,116,2023-05-15 14:29:08+00:00,50.9427983,4.0393196,25.0,29.0,227.0,175.0,801.0,798.0,78.0,77.0,77.0,76.0,1.0,False
11307077,175,2023-09-10 07:53:12+00:00,51.1907595,5.115605,34.0,33.0,213.0,276.0,798.0,805.0,83.0,83.0,82.0,83.0,60.0,False
2638260,116,2023-02-28 15:42:45+00:00,50.8255697,3.8140912,42.0,46.0,334.0,279.0,1454.0,1454.0,89.0,83.0,87.0,85.0,51.0,True
2462777,116,2023-08-06 06:39:19+00:00,51.0283112,3.7492238,24.0,25.0,441.0,417.0,1688.0,1682.0,72.0,68.0,70.0,65.0,1.0,True
3798147,175,2023-04-25 22:18:26+00:00,50.936511,5.306727,8.0,15.0,217.0,262.0,798.0,795.0,82.0,81.0,79.0,81.0,60.0,False
13239571,116,2023-06-16 21:41:54+00:00,51.0149549,3.7770958,56.0,68.0,0.0,3.0,0.0,0.0,87.0,76.0,87.0,79.0,8.0,True
14290848,175,2023-09-07 18:49:47+00:00,51.1907781,5.1146915,34.0,34.0,227.0,289.0,797.0,798.0,83.0,82.0,81.0,80.0,59.0,False
17672022,116,2023-05-22 13:51:28+00:00,51.0139052,3.7804484,26.0,27.0,244.0,189.0,812.0,808.0,76.0,73.0,70.0,68.0,4.0,False
7592989,116,2023-06-16 21:46:50+00:00,51.0149465,3.7771083,65.0,70.0,0.0,3.0,0.0,0.0,85.0,75.0,85.0,78.0,1.0,True
9849693,175,2023-05-26 20:13:46+00:00,51.1895825,5.1094387,45.0,57.0,3.0,13.0,0.0,0.0,80.0,80.0,83.0,81.0,62.0,True
17000598,116,2023-07-19 10:36:12+00:00,51.0400948,3.6928307,25.0,37.0,227.0,179.0,799.0,796.0,78.0,77.0,78.0,76.0,55.0,False
1305536,116,2023-07-21 08:45:27+00:00,51.02371,3.7587862,45.0,47.0,414.0,376.0,1922.0,1899.0,78.0,77.0,79.0,79.0,64.0,True
16860531,155,2023-07-11 07:03:51+00:00,51.0398378,3.6940763,39.0,25.0,217.0,227.0,802.0,798.0,76.0,79.0,77.0,79.0,60.0,False
13764035,116,2023-03-27 19:57:03+00:00,50.7692177,3.8721202,7.0,6.0,0.0,24.0,0.0,0.0,7.0,5.0,7.0,4.0,56.0,True
158279,116,2023-06-07 10:28:01+00:00,51.0397026,3.6939892,27.0,41.0,213.0,172.0,794.0,806.0,78.0,76.0,81.0,77.0,56.0,False
6219984,175,2023-08-05 09:06:37+00:00,51.1907784,5.1148857,26.0,23.0,227.0,276.0,804.0,803.0,81.0,82.0,77.0,79.0,61.0,False
2196736,116,2023-05-30 14:01:03+00:00,51.0405006,3.6872462,28.0,38.0,220.0,179.0,795.0,800.0,78.0,77.0,79.0,78.0,10.0,False
4917407,116,2023-08-31 13:32:57+00:00,50.9435834,4.0386651,25.0,33.0,238.0,196.0,800.0,793.0,77.0,73.0,73.0,68.0,47.0,False
15403912,155,2023-05-02 15:10:21+00:00,51.180441,3.5756988,23.0,21.0,238.0,234.0,855.0,831.0,79.0,85.0,81.0,84.0,60.0,False
9831358,175,2023-05-26 13:53:41+00:00,51.171304,4.9326527,42.0,63.0,369.0,434.0,1791.0,1823.0,85.0,86.0,86.0,87.0,60.0,True
16755917,175,2023-02-19 09:40:51+00:00,51.1173402,5.2578946,17.0,28.0,213.0,351.0,796.0,1350.0,81.0,82.0,81.0,83.0,60.0,True
14253803,175,2023-05-11 15:49:47+00:00,51.1907367,5.1146195,33.0,27.0,227.0,269.0,799.0,793.0,83.0,82.0,81.0,81.0,60.0,False
9816615,155,2023-05-02 10:44:18+00:00,50.8628035,3.8134531,31.0,34.0,365.0,376.0,1710.0,1689.0,88.0,89.0,86.0,88.0,1.0,True
14993882,116,2023-01-27 14:56:26+00:00,51.0407319,3.6862427,9.0,8.0,227.0,182.0,794.0,805.0,78.0,76.0,79.0,76.0,59.0,False
13152575,175,2023-04-02 14:17:25+00:00,51.2461311,5.542212,17.0,11.0,234.0,269.0,796.0,799.0,78.0,81.0,78.0,79.0,61.0,False
7414552,155,2023-07-19 07:24:36+00:00,51.0399395,3.6933403,35.0,25.0,196.0,224.0,800.0,798.0,81.0,80.0,81.0,81.0,60.0,False
15589098,155,2023-08-28 04:33:28+00:00,50.7744147,3.8729465,21.0,13.0,338.0,393.0,795.0,798.0,57.0,52.0,55.0,50.0,63.0,False
15593610,155,2023-08-14 05:40:22+00:00,50.8912713,3.6432399,37.0,38.0,186.0,217.0,799.0,801.0,87.0,87.0,86.0,84.0,60.0,False
17111257,116,2023-09-08 14:20:15+00:00,50.9430473,4.0397788,43.0,40.0,193.0,169.0,807.0,798.0,86.0,82.0,84.0,82.0,8.0,False
15559410,116,2023-08-08 22:12:00+00:00,50.7694031,3.8718036,45.0,36.0,0.0,13.0,0.0,0.0,81.0,30.0,84.0,39.0,62.0,True
8255739,155,2023-02-09 12:25:15+00:00,50.8671081,3.6222671,26.0,27.0,382.0,372.0,1575.0,1553.0,84.0,87.0,89.0,90.0,60.0,True
8490479,175,2023-08-05 19:34:40+00:00,51.0888273,5.2345834,35.0,23.0,193.0,238.0,804.0,808.0,85.0,86.0,89.0,89.0,60.0,False
1236399,116,2023-01-30 07:48:46+00:00,51.0356225,3.7116478,22.0,17.0,220.0,175.0,796.0,796.0,77.0,76.0,77.0,77.0,12.0,False
2832013,175,2023-07-14 19:57:10+00:00,51.1906969,4.4397838,41.0,35.0,203.0,251.0,800.0,804.0,82.0,83.0,85.0,84.0,60.0,False
4685470,116,2023-03-24 16:01:30+00:00,51.0349559,3.7120928,27.0,38.0,210.0,172.0,800.0,794.0,80.0,77.0,85.0,82.0,53.0,False
1224043,155,2023-02-23 06:14:59+00:00,50.7423635,3.6025875,17.0,15.0,224.0,241.0,795.0,799.0,77.0,77.0,76.0,81.0,62.0,False
14635349,116,2023-06-15 15:42:40+00:00,51.0363356,3.6890293,46.0,39.0,341.0,286.0,1498.0,1496.0,86.0,85.0,91.0,90.0,49.0,True
12082544,175,2023-08-17 14:14:51+00:00,51.1909319,5.1141987,25.0,35.0,220.0,265.0,802.0,795.0,82.0,82.0,79.0,80.0,63.0,False
8311605,116,2023-03-16 21:02:16+00:00,51.0358179,3.7097399,27.0,41.0,196.0,169.0,805.0,805.0,79.0,78.0,82.0,82.0,60.0,False
9489952,116,2023-04-26 04:44:23+00:00,51.0027687,3.7970024,33.0,34.0,203.0,162.0,798.0,804.0,79.0,80.0,89.0,85.0,1.0,False
13331323,116,2023-07-11 16:43:11+00:00,50.9867262,3.80285,53.0,42.0,303.0,248.0,1397.0,1400.0,92.0,90.0,95.0,93.0,1.0,True
14001628,116,2023-08-21 18:16:11+00:00,50.8521955,3.6023981,38.0,40.0,182.0,158.0,801.0,808.0,86.0,83.0,88.0,86.0,2.0,False
5385870,155,2023-03-06 15:43:54+00:00,50.9796815,3.8013802,34.0,29.0,355.0,382.0,1722.0,1715.0,84.0,85.0,85.0,89.0,61.0,True
4868646,116,2023-02-21 13:24:44+00:00,50.8992883,3.8066162,40.0,34.0,351.0,289.0,1501.0,1499.0,87.0,83.0,90.0,89.0,50.0,True
4281752,175,2023-08-18 18:28:13+00:00,51.2116939,5.3132966,35.0,38.0,327.0,410.0,1313.0,1322.0,82.0,82.0,87.0,85.0,60.0,True
14054679,175,2023-04-28 15:41:08+00:00,51.0383026,5.2810852,37.0,26.0,203.0,251.0,796.0,790.0,87.0,88.0,92.0,91.0,61.0,False
15151162,116,2023-07-12 09:10:32+00:00,51.0409552,3.6850388,30.0,33.0,224.0,182.0,786.0,809.0,79.0,77.0,80.0,77.0,49.0,False
9285660,116,2023-02-01 07:41:58+00:00,51.0354673,3.7115649,21.0,10.0,213.0,175.0,801.0,800.0,77.0,76.0,78.0,78.0,54.0,False
8880715,175,2023-07-11 06:47:46+00:00,51.1614426,5.1803015,40.0,33.0,203.0,262.0,802.0,803.0,82.0,82.0,82.0,82.0,60.0,False
5507843,116,2023-08-17 16:56:15+00:00,50.7703004,3.872076,40.0,39.0,382.0,269.0,1497.0,1476.0,83.0,80.0,85.0,82.0,3.0,True
3906089,116,2023-02-15 11:11:34+00:00,50.7704981,3.8717521,23.0,29.0,217.0,179.0,802.0,798.0,77.0,76.0,76.0,74.0,50.0,False
16830238,116,2023-07-21 12:35:30+00:00,50.9478538,3.7776914,42.0,45.0,186.0,165.0,796.0,801.0,89.0,88.0,92.0,92.0,51.0,False
4664199,116,2023-09-13 15:03:45+00:00,50.9377188,3.7777051,40.0,41.0,334.0,272.0,1500.0,1290.0,88.0,86.0,94.0,91.0,55.0,True
14358889,155,2023-06-29 04:10:58+00:00,50.9549538,3.6294666,41.0,41.0,307.0,334.0,1560.0,1539.0,88.0,90.0,92.0,90.0,57.0,True
15196844,175,2023-08-03 23:21:54+00:00,51.1908047,5.1137491,17.0,15.0,238.0,282.0,798.0,805.0,82.0,82.0,76.0,78.0,61.0,False
15759359,116,2023-06-12 01:57:52+00:00,50.8547567,3.605665,27.0,32.0,227.0,179.0,797.0,800.0,77.0,77.0,73.0,73.0,52.0,False
2551834,155,2023-06-14 03:29:48+00:00,50.9481288,4.0289296,28.0,32.0,255.0,258.0,871.0,852.0,76.0,80.0,72.0,77.0,61.0,False
2566287,116,2023-03-03 11:13:29+00:00,51.1654955,3.597749,45.0,47.0,372.0,331.0,1675.0,1449.0,81.0,79.0,82.0,81.0,58.0,True
4002173,155,2023-06-27 19:20:01+00:00,51.0344894,3.7576265,34.0,40.0,200.0,220.0,881.0,879.0,87.0,86.0,85.0,84.0,58.0,False
3434929,155,2023-04-19 03:07:39+00:00,50.7798672,3.8746697,24.0,15.0,224.0,317.0,798.0,796.0,75.0,59.0,73.0,60.0,9.0,False
5039862,175,2023-05-03 08:16:11+00:00,51.1991761,4.4329171,24.0,15.0,410.0,493.0,1545.0,1565.0,82.0,82.0,81.0,81.0,60.0,True
9439182,175,2023-04-06 01:16:08+00:00,51.1907829,5.1138088,7.0,9.0,296.0,279.0,800.0,804.0,67.0,82.0,64.0,79.0,60.0,False
10958829,116,2023-02-09 11:36:46+00:00,50.8715973,3.6238985,29.0,36.0,203.0,169.0,791.0,794.0,80.0,78.0,84.0,82.0,4.0,False
8022906,116,2023-08-30 14:51:08+00:00,50.7703248,3.8716682,30.0,46.0,193.0,165.0,800.0,802.0,82.0,78.0,85.0,84.0,48.0,False
9955208,155,2023-07-26 15:15:59+00:00,51.0345629,3.7145383,34.0,36.0,172.0,196.0,798.0,803.0,88.0,89.0,89.0,89.0,49.0,False
6662773,175,2023-06-15 04:28:01+00:00,51.0595061,5.2283373,20.0,32.0,382.0,455.0,1576.0,1650.0,83.0,84.0,86.0,85.0,60.0,True
14881944,175,2023-03-21 09:32:07+00:00,51.2196319,4.4444817,17.0,16.0,286.0,282.0,797.0,795.0,70.0,82.0,65.0,77.0,61.0,False
5191698,116,2023-08-30 06:39:06+00:00,50.9086328,3.9273965,21.0,37.0,207.0,172.0,790.0,797.0,80.0,78.0,83.0,81.0,49.0,False
16334090,116,2023-04-25 06:54:27+00:00,50.884752,3.6346694,30.0,45.0,376.0,303.0,1420.0,1407.0,80.0,78.0,79.0,77.0,54.0,True
3530120,116,2023-01-27 03:15:59+00:00,50.8545109,3.6053558,10.0,11.0,241.0,186.0,801.0,806.0,74.0,73.0,70.0,70.0,59.0,False
7844962,116,2023-07-24 08:22:15+00:00,50.9709245,3.791666,43.0,42.0,179.0,162.0,800.0,800.0,86.0,83.0,92.0,90.0,2.0,False
14341814,155,2023-02-25 14:31:21+00:00,50.9202886,3.7907985,35.0,30.0,189.0,207.0,805.0,814.0,87.0,90.0,89.0,90.0,60.0,False
10221886,116,2023-03-21 09:42:03+00:00,50.7669681,3.6233554,36.0,33.0,351.0,172.0,1653.0,797.0,88.0,77.0,87.0,82.0,61.0,True
13466135,155,2023-07-12 16:06:49+00:00,50.9783147,3.8000486,38.0,38.0,351.0,348.0,1711.0,1688.0,86.0,87.0,92.0,91.0,3.0,True
11868977,116,2023-07-22 14:30:10+00:00,51.0167086,3.7716426,22.0,26.0,358.0,300.0,798.0,808.0,56.0,53.0,44.0,43.0,41.0,False
14818677,116,2023-03-10 07:33:40+00:00,51.0589465,3.7403444,34.0,35.0,182.0,165.0,798.0,794.0,81.0,81.0,85.0,84.0,52.0,False
7064986,155,2023-01-25 07:05:36+00:00,51.0156455,3.7753229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,60.0,60.0,True
4431291,175,2023-07-06 07:08:03+00:00,50.9307912,5.3277129,20.0,29.0,231.0,279.0,804.0,799.0,82.0,81.0,81.0,81.0,60.0,False
13633152,175,2023-02-19 06:18:51+00:00,51.1173861,5.2578935,25.0,21.0,210.0,251.0,795.0,797.0,83.0,82.0,85.0,83.0,60.0,False
8076627,155,2023-06-06 02:59:12+00:00,50.7695603,3.871481,20.0,20.0,331.0,348.0,800.0,794.0,56.0,56.0,54.0,57.0,59.0,False
1659511,155,2023-05-01 06:31:12+00:00,50.8513995,3.6015102,30.0,27.0,203.0,224.0,797.0,799.0,85.0,85.0,85.0,87.0,3.0,False
3306706,116,2023-08-06 17:47:00+00:00,50.9315483,3.6391034,37.0,42.0,189.0,165.0,849.0,872.0,85.0,83.0,92.0,90.0,56.0,False
6788377,116,2023-08-03 03:08:05+00:00,51.0628091,3.7396047,29.0,41.0,393.0,358.0,1723.0,1715.0,79.0,78.0,81.0,79.0,57.0,True
355361,155,2023-07-27 17:45:51+00:00,51.0397022,3.693451,25.0,35.0,203.0,220.0,801.0,795.0,78.0,80.0,78.0,82.0,60.0,False
10036718,155,2023-09-02 09:27:08+00:00,50.8574147,3.6093887,42.0,41.0,179.0,213.0,820.0,843.0,87.0,85.0,91.0,89.0,60.0,False
12946223,155,2023-06-01 18:17:58+00:00,51.0334734,3.7186853,31.0,18.0,217.0,231.0,889.0,854.0,82.0,84.0,80.0,84.0,54.0,False
16697620,175,2023-01-30 03:24:23+00:00,51.1908685,5.1144118,14.0,11.0,296.0,289.0,803.0,801.0,68.0,82.0,65.0,79.0,61.0,False
