,mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,time_diff,week,corr_z_outlier,LOF_status,month
13957874,116,2023-03-31 23:09:52+00:00,50.7692205,3.8721277,10.0,8.0,0.0,17.0,0.0,0.0,9.0,7.0,11.0,8.0,9.0,13,corr_ok,lof_ok,March
16677404,164,2023-01-28 14:03:05+00:00,51.1782635,5.0448416,21.0,22.0,410.0,379.0,1896.0,1900.0,82.0,83.0,81.0,81.0,60.0,4,corr_ok,lof_ok,January
10465624,164,2023-04-20 02:21:37+00:00,51.1905606,5.112444,10.0,17.0,241.0,231.0,800.0,800.0,82.0,81.0,78.0,78.0,61.0,16,corr_ok,lof_outlier,April
12869425,164,2023-01-28 20:36:10+00:00,51.241368,5.4905472,23.0,8.0,414.0,382.0,1878.0,1880.0,82.0,82.0,78.0,81.0,61.0,4,corr_ok,lof_ok,January
7455504,164,2023-07-22 09:56:42+00:00,51.246012,5.5411035,37.0,27.0,248.0,238.0,801.0,801.0,81.0,80.0,78.0,80.0,59.0,29,corr_ok,lof_ok,July
8214246,116,2023-02-28 04:41:14+00:00,51.039645,3.6948509,20.0,25.0,210.0,182.0,812.0,795.0,78.0,76.0,79.0,76.0,52.0,9,corr_ok,lof_ok,February
15173291,164,2023-07-24 03:31:33+00:00,51.2382152,5.4562542,34.5,0.0,417.0,0.0,1498.0,0.0,83.0,0.0,82.0,83.0,14.0,30,corr_outlier,lof_ok,July
9311295,164,2023-02-01 08:25:53+00:00,51.1018896,5.2375671,25.0,15.0,217.0,203.0,807.0,805.0,83.0,85.0,81.0,83.0,60.0,5,corr_ok,lof_outlier,February
4022027,164,2023-07-29 19:30:08+00:00,51.0473714,5.2434985,35.5,21.0,385.5,0.0,1820.5,0.0,84.0,0.0,85.0,86.5,11.0,30,corr_outlier,lof_ok,July
11310007,116,2023-09-05 03:33:03+00:00,50.7745323,3.8731024,23.0,30.0,234.0,186.0,793.0,800.0,76.0,76.0,71.0,71.0,3.0,36,corr_ok,lof_ok,September
11706227,116,2023-03-21 03:28:45+00:00,51.0233903,3.7588793,16.0,29.0,241.0,179.0,798.0,796.0,79.0,77.0,81.0,77.0,53.0,12,corr_ok,lof_outlier,March
10260285,164,2023-02-07 17:01:52+00:00,51.2150665,4.4213342,12.0,17.0,234.0,231.0,795.0,794.0,81.0,79.0,77.0,77.0,30.0,6,corr_ok,lof_ok,February
6485989,116,2023-05-10 14:43:49+00:00,50.863543,3.8135413,31.0,41.0,355.0,293.0,1552.0,1542.0,83.0,82.0,87.0,85.0,1.0,19,corr_ok,lof_ok,May
11659518,164,2023-03-28 00:46:09+00:00,51.1907635,5.1137144,7.0,8.0,258.0,241.0,796.0,792.0,78.0,81.0,73.0,76.0,60.0,13,corr_ok,lof_ok,March
14905964,164,2023-03-27 04:59:06+00:00,51.200138,4.431561,12.0,34.0,241.0,241.0,801.0,797.0,81.0,79.0,79.0,80.0,51.0,13,corr_ok,lof_ok,March
12070788,116,2023-08-04 09:31:40+00:00,51.0135236,3.7800176,29.0,32.0,234.0,182.0,797.0,803.0,80.0,77.0,76.0,76.0,54.0,31,corr_ok,lof_outlier,August
9445573,116,2023-04-25 12:58:55+00:00,51.0140369,3.7790948,16.0,23.0,345.0,282.0,800.0,800.0,58.0,56.0,53.0,49.0,3.0,17,corr_ok,lof_ok,April
2797635,116,2023-03-16 03:26:12+00:00,50.8564038,3.6076535,11.0,19.0,307.0,251.0,796.0,805.0,59.0,57.0,54.0,49.0,4.0,11,corr_ok,lof_ok,March
16977537,164,2023-07-21 06:53:32+00:00,50.9361838,5.3121903,20.0,26.0,248.0,244.0,797.0,797.0,81.0,80.0,74.0,77.0,60.0,29,corr_ok,lof_ok,July
496459,116,2023-05-12 06:43:44+00:00,51.0351199,3.710554,23.0,38.0,200.0,172.0,788.0,797.0,82.0,77.0,84.0,79.0,4.0,19,corr_ok,lof_ok,May
4670359,123,2023-03-03 06:08:18+00:00,50.9319862,5.3227743,11.0,13.0,334.0,251.0,888.0,949.0,61.0,80.0,0.0,81.0,63.0,9,corr_outlier,lof_outlier,March
5240530,116,2023-06-08 14:24:00+00:00,50.9569311,3.7826958,46.0,51.0,265.0,272.0,1545.0,1494.0,86.0,85.0,91.0,90.0,4.0,23,corr_ok,lof_outlier,June
11890806,164,2023-07-10 05:32:56+00:00,51.2619637,4.4280243,36.0,0.0,393.0,0.0,1482.0,0.0,85.0,82.0,83.0,82.0,10.0,28,corr_outlier,lof_ok,July
13831893,116,2023-02-27 05:05:56+00:00,50.7423783,3.602643,7.0,26.0,217.0,182.0,793.0,800.0,77.0,76.0,76.0,75.0,56.0,9,corr_ok,lof_ok,February
3386110,123,2023-02-01 16:24:49+00:00,51.2349474,5.4402828,39.0,36.0,224.0,362.0,897.0,975.0,73.0,79.0,74.0,81.0,10.0,5,corr_ok,lof_outlier,February
11548290,123,2023-03-17 21:09:52+00:00,51.18826,5.1015081,28.0,20.0,231.0,207.0,796.0,807.0,71.0,80.0,73.0,81.0,63.0,11,corr_ok,lof_ok,March
6708804,116,2023-03-22 07:16:44+00:00,50.7478286,3.6163886,24.0,33.0,400.0,382.0,1926.0,1914.0,80.0,78.0,82.0,79.0,4.0,12,corr_ok,lof_ok,March
9955081,164,2023-07-26 15:42:24+00:00,51.1891833,4.4411813,42.333333333333336,26.666666666666668,268.6666666666667,139.0,1018.6666666666666,545.6666666666666,85.0,54.66666666666666,82.0,82.0,10.0,30,corr_ok,lof_outlier,July
15270342,116,2023-04-18 03:10:57+00:00,50.7745807,3.8732126,13.0,25.0,324.0,241.0,797.0,800.0,62.0,61.0,55.0,53.0,2.0,16,corr_ok,lof_ok,April
79690,116,2023-04-24 18:22:42+00:00,50.8736378,3.8147255,33.0,35.0,196.0,158.0,798.0,798.0,84.0,80.0,89.0,84.0,1.0,17,corr_ok,lof_ok,April
6270699,164,2023-08-08 00:16:16+00:00,50.9371907,5.3064758,22.0,47.0,241.0,3.0,800.0,0.0,83.0,34.0,78.0,41.0,60.0,32,corr_ok,lof_ok,August
11207517,164,2023-07-01 04:51:25+00:00,51.1716368,4.9291516,30.0,42.0,391.0,370.5,1707.5,860.5,86.0,42.5,83.5,83.0,10.0,26,corr_ok,lof_ok,July
11952636,116,2023-05-15 06:48:44+00:00,51.0410492,3.6840215,24.0,34.0,224.0,179.0,804.0,793.0,77.0,76.0,79.0,77.0,54.0,20,corr_ok,lof_ok,May
5623109,116,2023-04-28 15:52:11+00:00,50.8012431,3.9199098,41.0,37.0,362.0,327.0,1917.0,1913.0,85.0,84.0,91.0,89.0,45.0,17,corr_ok,lof_ok,April
4681110,116,2023-03-08 15:09:40+00:00,51.0407931,3.6856897,21.0,26.0,217.0,175.0,791.0,799.0,77.0,76.0,77.0,76.0,6.0,10,corr_ok,lof_ok,March
13162742,116,2023-04-28 03:11:23+00:00,50.9489718,4.028212,15.0,25.0,224.0,13.0,795.0,0.0,78.0,20.0,77.0,21.0,45.0,17,corr_outlier,lof_ok,April
11878464,116,2023-07-11 19:04:12+00:00,51.0358234,3.7108122,40.0,41.0,200.0,169.0,796.0,797.0,85.0,77.0,85.0,81.0,58.0,28,corr_ok,lof_ok,July
2011758,116,2023-09-11 16:06:19+00:00,50.9558879,3.7823887,43.0,42.0,341.0,300.0,1696.0,1702.0,86.0,86.0,89.0,91.0,51.0,37,corr_ok,lof_ok,September
3826503,123,2023-04-06 14:38:50+00:00,51.1133233,5.2575787,35.0,32.0,362.0,186.0,1497.0,1022.0,83.0,81.0,85.0,86.0,60.0,14,corr_ok,lof_ok,April
16785562,164,2023-06-29 07:01:49+00:00,51.1906476,5.1140057,32.0,31.0,220.0,227.0,801.0,803.0,82.0,79.0,80.0,81.0,60.0,26,corr_ok,lof_ok,June
8737082,123,2023-05-13 15:00:24+00:00,51.0493813,5.2384436,67.0,78.0,331.0,0.0,1498.0,0.0,92.0,87.0,101.0,84.0,260.0,19,corr_ok,lof_outlier,May
16011508,123,2023-02-19 12:18:37+00:00,51.1745562,4.475916,42.0,37.0,427.0,376.0,1377.0,1373.0,70.0,80.0,71.0,82.0,60.0,7,corr_ok,lof_ok,February
14946344,123,2023-02-07 19:58:29+00:00,51.1897141,5.1095778,27.0,9.0,217.0,213.0,805.0,805.0,73.0,75.0,76.0,77.0,60.0,6,corr_ok,lof_ok,February
3331983,116,2023-08-07 23:59:46+00:00,51.041375,3.6832248,27.0,29.0,217.0,182.0,802.0,801.0,78.0,76.0,79.0,77.0,30.0,32,corr_ok,lof_ok,August
4254088,116,2023-08-07 10:24:07+00:00,51.0399283,3.6942072,37.0,36.0,217.0,179.0,799.0,799.0,77.0,76.0,81.0,78.0,3.0,32,corr_ok,lof_ok,August
15081730,123,2023-03-14 13:29:36+00:00,51.1592792,4.6609216,45.0,38.0,389.0,376.0,1838.0,1838.0,74.0,82.0,73.0,82.0,60.0,11,corr_ok,lof_ok,March
7250590,116,2023-08-12 07:21:18+00:00,51.039432,3.7553405,35.0,45.0,417.0,379.0,1917.0,1900.0,79.0,77.0,82.0,79.0,55.0,32,corr_ok,lof_outlier,August
10992131,116,2023-02-13 12:19:27+00:00,50.9793495,3.8011293,39.0,34.0,338.0,217.0,1489.0,1183.0,85.0,84.0,89.0,90.0,53.0,7,corr_ok,lof_ok,February
17188448,164,2023-06-29 12:06:50+00:00,50.930935,5.3269138,29.0,31.0,234.0,231.0,803.0,801.0,81.0,80.0,78.0,79.0,60.0,26,corr_ok,lof_ok,June
6035230,116,2023-08-29 06:06:43+00:00,51.0127309,3.7630493,41.0,40.0,179.0,162.0,808.0,805.0,87.0,84.0,86.0,85.0,56.0,35,corr_ok,lof_ok,August
16127601,116,2023-07-08 09:30:53+00:00,51.0142906,3.7792532,37.0,42.0,227.0,175.0,797.0,811.0,80.0,77.0,79.0,76.0,15.0,27,corr_ok,lof_ok,July
460216,164,2023-07-07 13:56:49+00:00,51.2154258,4.4214136,57.0,43.0,207.0,213.0,797.0,804.0,84.0,80.0,82.0,83.0,9.0,27,corr_ok,lof_ok,July
887407,164,2023-06-15 09:32:47+00:00,51.1651044,4.4915163,43.5,22.0,405.0,186.0,1769.5,884.5,83.0,41.5,79.0,82.0,10.0,24,corr_ok,lof_outlier,June
14541144,116,2023-03-09 05:01:15+00:00,50.7740275,3.8727361,13.0,27.0,220.0,179.0,788.0,809.0,76.0,77.0,73.0,73.0,10.0,10,corr_ok,lof_ok,March
1949094,116,2023-02-06 16:17:01+00:00,51.0132274,3.7798451,21.0,33.0,0.0,6.0,0.0,0.0,77.0,75.0,76.0,73.0,3.0,6,corr_ok,lof_outlier,February
3968780,116,2023-06-01 14:10:13+00:00,51.0406644,3.6862065,33.0,34.0,217.0,172.0,804.0,801.0,78.0,77.0,81.0,79.0,7.0,22,corr_ok,lof_ok,June
9254968,123,2023-03-03 16:57:33+00:00,51.1905486,5.1143302,20.0,27.0,227.0,207.0,793.0,800.0,76.0,81.0,0.0,82.0,41.0,9,corr_outlier,lof_ok,March
8796223,123,2023-03-01 18:23:11+00:00,51.1544234,4.5121226,35.0,33.0,231.0,193.0,795.0,806.0,73.0,83.0,0.0,82.0,61.0,9,corr_outlier,lof_ok,March
6822774,123,2023-03-01 16:54:09+00:00,51.1992378,5.1900834,36.0,30.0,407.0,382.0,1887.0,1881.0,73.0,81.0,0.0,80.0,59.0,9,corr_outlier,lof_ok,March
10466714,164,2023-04-24 04:33:20+00:00,51.0608266,5.2285469,25.0,41.0,376.0,369.0,1456.0,1477.0,83.0,82.0,81.0,82.0,21.0,17,corr_ok,lof_ok,April
3996124,164,2023-06-28 04:21:08+00:00,51.1745277,4.8110436,31.0,40.0,376.0,372.0,1287.0,1327.0,85.0,82.0,82.0,82.0,60.0,26,corr_ok,lof_ok,June
1208436,116,2023-02-10 18:00:48+00:00,50.7744606,3.8729642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,82.0,4.0,6,corr_ok,lof_ok,February
10719031,164,2023-04-03 15:39:29+00:00,51.0338023,5.3290499,25.0,41.0,217.0,213.0,801.0,804.0,82.0,82.0,81.0,83.0,60.0,14,corr_ok,lof_ok,April
15235352,116,2023-08-23 08:23:48+00:00,50.8704633,3.6237976,38.0,39.0,179.0,162.0,803.0,799.0,86.0,86.0,89.0,89.0,54.0,34,corr_ok,lof_ok,August
17361935,164,2023-02-01 07:11:52+00:00,50.9418828,5.3133015,11.0,15.0,348.0,307.0,1078.0,1018.0,82.0,81.0,80.0,81.0,54.0,5,corr_ok,lof_ok,February
15196235,116,2023-08-03 16:28:58+00:00,50.7425348,3.6032354,35.0,42.0,207.0,172.0,802.0,802.0,80.0,77.0,81.0,81.0,55.0,31,corr_ok,lof_ok,August
6513424,164,2023-09-05 08:20:22+00:00,51.175812,4.4740912,32.0,38.0,238.0,241.0,799.0,832.0,82.0,82.0,79.0,82.0,61.0,36,corr_ok,lof_outlier,September
259293,123,2023-05-18 04:34:30+00:00,51.1358586,4.5605854,38.0,36.0,203.0,217.0,795.0,787.0,80.0,81.0,82.0,83.0,54.0,20,corr_ok,lof_ok,May
1808233,116,2023-05-31 15:07:32+00:00,50.8296627,3.8121253,42.0,43.0,334.0,255.0,1414.0,1409.0,84.0,83.0,87.0,84.0,56.0,22,corr_ok,lof_ok,May
15484002,164,2023-02-18 06:11:22+00:00,51.2112424,4.4221305,19.0,29.0,238.0,238.0,801.0,797.0,82.0,80.0,79.0,79.0,60.0,7,corr_ok,lof_ok,February
3216375,164,2023-06-20 16:08:28+00:00,51.1684723,4.9856846,43.0,57.0,393.0,3.0,1784.0,0.0,85.0,46.0,84.0,58.0,59.0,25,corr_outlier,lof_ok,June
13344821,164,2023-07-04 07:58:06+00:00,50.9350921,5.3116247,26.0,20.0,251.0,255.0,800.0,793.0,80.0,79.0,73.0,74.0,30.0,27,corr_ok,lof_outlier,July
12522600,164,2023-09-05 11:38:32+00:00,51.1519718,4.5168125,48.0,42.0,400.0,372.0,1453.0,1462.0,84.0,83.0,82.0,82.0,60.0,36,corr_ok,lof_ok,September
905807,164,2023-06-15 18:35:06+00:00,51.1907687,5.1146977,51.0,40.0,6.0,224.0,0.0,801.0,47.0,80.0,51.0,78.0,53.0,24,corr_ok,lof_ok,June
16072363,116,2023-08-31 15:20:53+00:00,50.8917887,4.0709877,27.0,40.0,210.0,175.0,801.0,798.0,78.0,77.0,81.0,79.0,46.0,35,corr_ok,lof_ok,August
12986923,164,2023-03-26 17:48:05+00:00,51.2001359,4.4315255,21.0,37.0,382.0,376.0,1278.0,1344.0,81.0,79.0,79.0,80.0,30.0,12,corr_ok,lof_ok,March
17036304,164,2023-05-30 09:38:48+00:00,51.1676549,4.7723699,30.0,38.0,414.0,382.0,1499.0,1353.0,85.0,85.0,84.0,89.0,61.0,22,corr_ok,lof_ok,May
16348432,164,2023-04-03 23:38:53+00:00,51.1908175,5.1138164,7.0,13.0,300.0,276.0,803.0,796.0,70.0,73.0,60.0,65.0,59.0,14,corr_ok,lof_ok,April
3647327,116,2023-02-22 06:23:01+00:00,50.8698229,3.8145337,26.0,34.0,189.0,165.0,795.0,797.0,81.0,79.0,89.0,85.0,12.0,8,corr_ok,lof_outlier,February
436897,164,2023-07-10 02:57:46+00:00,51.1900194,5.1119021,24.0,20.0,251.0,258.0,800.0,795.0,80.0,77.0,71.0,71.0,10.0,28,corr_ok,lof_ok,July
6545154,164,2023-02-19 06:23:15+00:00,51.1602993,4.5007868,25.0,40.0,400.0,376.0,1884.0,1875.0,83.0,82.0,77.0,79.0,20.0,7,corr_ok,lof_ok,February
8291336,123,2023-03-04 15:59:08+00:00,51.1690631,4.9573439,35.0,35.0,379.0,358.0,1782.0,1781.0,78.0,81.0,0.0,84.0,60.0,9,corr_outlier,lof_ok,March
5607975,164,2023-04-19 07:13:12+00:00,51.1686861,5.1656466,17.0,36.0,215.0,208.5,805.0,808.5,83.0,85.5,82.5,86.5,40.0,16,corr_ok,lof_ok,April
4374781,164,2023-04-24 05:20:49+00:00,51.1171922,5.2579356,13.0,38.0,220.0,213.0,795.0,793.0,81.0,79.0,80.0,81.0,40.0,17,corr_ok,lof_ok,April
9257712,116,2023-03-06 14:14:03+00:00,51.0157601,3.7740598,13.0,28.0,224.0,179.0,804.0,803.0,76.0,77.0,73.0,74.0,6.0,10,corr_ok,lof_ok,March
7652461,116,2023-05-22 12:35:29+00:00,51.0153547,3.7757517,20.0,20.0,465.0,407.0,802.0,804.0,42.0,39.0,30.0,27.0,2.0,21,corr_ok,lof_ok,May
5334403,164,2023-03-28 03:13:05+00:00,51.2461886,5.5428896,5.0,20.0,238.0,227.0,801.0,802.0,82.0,80.0,77.0,79.0,60.0,13,corr_ok,lof_ok,March
3744522,164,2023-08-07 03:18:14+00:00,51.1795463,4.865951,31.0,37.0,334.0,338.0,1201.0,1198.0,83.0,80.0,82.0,82.0,60.0,32,corr_ok,lof_ok,August
12194238,123,2023-06-02 15:20:57+00:00,51.1836934,4.8339714,43.0,38.0,341.0,362.0,1498.0,1499.0,83.0,82.0,87.0,87.0,64.0,22,corr_ok,lof_ok,June
10633972,164,2023-08-07 03:41:08+00:00,51.1518135,4.5170915,37.0,38.0,196.0,200.0,809.0,801.0,85.0,82.0,82.0,82.0,59.0,32,corr_ok,lof_ok,August
17216891,164,2023-07-30 07:44:00+00:00,51.1819729,4.8308482,28.0,34.0,393.0,0.0,1288.0,1316.0,83.0,82.0,81.0,81.0,10.0,30,corr_outlier,lof_ok,July
3969736,164,2023-06-08 15:16:58+00:00,51.1923044,5.132309,36.0,41.0,231.0,231.0,802.0,800.0,81.0,81.0,76.0,79.0,60.0,23,corr_ok,lof_ok,June
502150,123,2023-05-31 13:57:40+00:00,50.9310187,5.326539,38.0,42.0,189.0,193.0,797.0,804.0,80.0,83.0,82.0,90.0,64.0,22,corr_ok,lof_ok,May
6598075,164,2023-06-28 05:00:08+00:00,51.2159008,4.4208868,30.0,31.0,238.0,238.0,804.0,799.0,81.0,79.0,78.0,77.0,61.0,26,corr_ok,lof_ok,June
6972454,123,2023-02-07 16:47:22+00:00,51.1997035,4.4320005,33.0,29.0,200.0,203.0,803.0,802.0,78.0,78.0,77.0,79.0,61.0,6,corr_ok,lof_ok,February
16269910,116,2023-08-23 05:18:45+00:00,50.7805495,3.6187796,40.0,35.0,341.0,231.0,1426.0,1118.0,85.0,82.0,83.0,82.0,55.0,34,corr_ok,lof_ok,August
5722091,164,2023-07-11 14:47:54+00:00,51.20796140000001,5.275283,68.0,15.333333333333334,373.6666666666667,117.0,1882.3333333333333,630.3333333333334,88.33333333333333,56.66666666666666,83.33333333333333,85.0,9.0,28,corr_outlier,lof_outlier,July
3103860,164,2023-03-01 18:09:55+00:00,51.1897442,5.1091587,8.0,22.0,227.0,231.0,801.0,795.0,81.0,80.0,79.0,77.0,63.0,9,corr_ok,lof_ok,March
16582694,116,2023-03-13 16:38:20+00:00,50.7780344,3.874294,36.0,38.0,358.0,300.0,1500.0,1499.0,83.0,81.0,85.0,83.0,56.0,11,corr_ok,lof_ok,March
6350312,116,2023-06-07 07:36:04+00:00,51.0553416,3.7409013,38.0,40.0,365.0,303.0,1524.0,1458.0,81.0,83.0,85.0,85.0,59.0,23,corr_ok,lof_ok,June
17513944,164,2023-04-25 11:23:13+00:00,51.1724163,4.8054812,26.0,36.0,207.0,203.0,802.0,803.0,82.0,82.0,82.0,84.0,59.0,17,corr_ok,lof_ok,April
5147205,116,2023-02-02 16:42:27+00:00,50.7656391,3.870133,26.0,16.0,189.0,169.0,800.0,800.0,83.0,82.0,89.0,84.0,55.0,5,corr_ok,lof_ok,February
3262250,116,2023-05-19 04:37:19+00:00,50.7743993,3.8728061,18.0,28.0,220.0,186.0,798.0,816.0,78.0,77.0,79.0,76.0,50.0,20,corr_ok,lof_ok,May
4181244,123,2023-05-11 17:26:32+00:00,51.0821171,5.233033,42.0,41.0,317.0,324.0,1404.0,1375.0,80.0,86.0,87.0,89.0,60.0,19,corr_ok,lof_ok,May
12854696,164,2023-02-22 08:01:47+00:00,50.9371796,5.3065149,6.0,7.0,531.0,500.0,795.0,799.0,35.0,36.0,16.0,20.0,30.0,8,corr_ok,lof_ok,February
13929670,116,2023-06-16 11:43:41+00:00,50.8485619,3.8151573,58.0,48.0,279.0,220.0,1372.0,1371.0,87.0,87.0,93.0,91.0,58.0,24,corr_ok,lof_ok,June
14642455,116,2023-02-01 18:29:36+00:00,50.7425118,3.6032461,28.0,18.0,210.0,172.0,795.0,796.0,77.0,77.0,79.0,81.0,50.0,5,corr_ok,lof_ok,February
14537325,123,2023-03-20 06:55:11+00:00,51.2462671,5.5435743,18.0,11.0,251.0,217.0,804.0,795.0,68.0,80.0,70.0,77.0,60.0,12,corr_ok,lof_outlier,March
4901116,123,2023-01-31 04:37:23+00:00,51.1391427,4.5417037,31.0,20.0,393.0,376.0,1924.0,1904.0,72.0,80.0,73.0,82.0,62.0,5,corr_ok,lof_ok,January
16102697,116,2023-01-23 20:59:11+00:00,50.7703575,3.8721173,21.0,10.0,203.0,172.0,801.0,793.0,78.0,78.0,82.0,82.0,63.0,4,corr_ok,lof_ok,January
8802755,116,2023-03-02 01:42:36+00:00,51.0143204,3.7791911,15.0,28.0,196.0,179.0,803.0,802.0,85.0,76.0,81.0,76.0,22.0,9,corr_ok,lof_ok,March
2136324,164,2023-07-20 16:43:20+00:00,51.0230774,5.3510128,37.0,42.0,382.0,358.0,1648.0,1662.0,83.0,84.0,84.0,87.0,61.0,29,corr_ok,lof_ok,July
786863,164,2023-04-24 20:24:10+00:00,51.1906569,5.1149487,13.0,25.0,234.0,234.0,798.0,799.0,81.0,79.0,77.0,75.0,52.0,17,corr_ok,lof_ok,April
10509196,116,2023-06-22 20:50:42+00:00,50.8062615,3.8433754,41.0,40.0,182.0,165.0,800.0,790.0,85.0,85.0,91.0,89.0,46.0,25,corr_ok,lof_ok,June
4287328,116,2023-08-07 23:56:16+00:00,51.0378033,3.7010544,27.0,29.0,220.0,182.0,791.0,802.0,78.0,77.0,79.0,77.0,1.0,32,corr_ok,lof_ok,August
3908116,164,2023-02-05 17:07:48+00:00,51.2160097,4.420841,19.0,14.0,234.0,234.0,804.0,801.0,81.0,79.0,78.0,77.0,20.0,5,corr_ok,lof_ok,February
13598088,116,2023-09-07 07:01:58+00:00,50.7699097,3.8718665,28.0,48.0,217.0,177.0,797.0,840.5,78.0,78.0,79.0,78.0,11.0,36,corr_ok,lof_outlier,September
11921669,164,2023-01-24 21:50:52+00:00,51.1515757,4.620587,20.0,10.0,414.0,389.0,1934.0,1941.0,82.0,82.0,83.0,87.0,61.0,4,corr_ok,lof_ok,January
8090818,164,2023-06-01 19:09:20+00:00,51.2460987,5.5421857,20.0,41.0,251.0,3.0,799.0,0.0,81.0,35.0,76.0,47.0,61.0,22,corr_ok,lof_ok,June
8731307,164,2023-05-29 04:10:25+00:00,51.2461888,5.5429259,32.0,48.0,10.0,3.0,0.0,0.0,80.0,79.0,77.0,81.0,53.0,22,corr_ok,lof_outlier,May
6237017,164,2023-08-07 06:04:11+00:00,51.2460009,5.5411968,30.0,27.0,238.0,238.0,799.0,794.0,81.0,79.0,76.0,77.0,61.0,32,corr_ok,lof_ok,August
16405009,116,2023-06-13 20:12:11+00:00,51.0355668,3.7119337,40.0,44.0,179.0,269.0,821.0,1305.0,85.0,80.0,90.0,85.0,52.0,24,corr_ok,lof_ok,June
8956495,116,2023-01-23 15:10:09+00:00,51.1072939,3.9854144,25.0,12.0,198.0,173.5,801.0,805.0,78.0,79.0,84.5,82.0,4.0,4,corr_ok,lof_ok,January
11703269,164,2023-03-28 07:32:13+00:00,51.0394422,5.2686497,22.0,41.0,365.0,341.0,1458.0,1445.0,82.0,82.0,82.0,83.0,61.0,13,corr_ok,lof_ok,March
1634594,116,2023-03-14 05:24:11+00:00,50.7741787,3.8731049,20.0,29.0,210.0,172.0,800.0,794.0,79.0,77.0,77.0,74.0,1.0,11,corr_ok,lof_outlier,March
6288850,116,2023-04-19 08:03:17+00:00,51.0132952,3.7807775,26.0,25.0,0.0,10.0,0.0,0.0,23.0,22.0,25.0,23.0,6.0,16,corr_ok,lof_ok,April
11973907,123,2023-05-04 12:37:23+00:00,51.0628183,5.2289537,48.0,42.0,345.0,355.0,1629.0,1582.0,85.0,84.0,82.0,85.0,20.0,18,corr_ok,lof_ok,May
3411687,164,2023-02-01 16:59:04+00:00,50.9331586,5.3180913,17.0,15.0,231.0,231.0,800.0,798.0,81.0,79.0,78.0,79.0,61.0,5,corr_ok,lof_ok,February
3008487,116,2023-02-15 09:26:43+00:00,50.7701224,3.8715635,26.0,28.0,210.0,172.0,793.0,808.0,77.0,76.0,79.0,76.0,10.0,7,corr_ok,lof_ok,February
15690995,123,2023-04-05 06:56:24+00:00,51.1906872,5.1150364,20.0,15.0,220.0,203.0,809.0,796.0,75.0,80.0,76.0,81.0,59.0,14,corr_ok,lof_ok,April
310858,164,2023-02-15 19:35:23+00:00,51.1907803,5.1147823,12.0,25.0,244.0,241.0,799.0,802.0,81.0,80.0,76.0,76.0,59.0,7,corr_ok,lof_ok,February
16124313,164,2023-07-12 09:10:45+00:00,51.191056,5.1170009,37.0,31.0,207.0,213.0,807.0,804.0,85.0,82.0,82.0,83.0,61.0,28,corr_ok,lof_ok,July
7056565,116,2023-01-25 12:51:19+00:00,51.0166188,3.7715429,11.0,8.0,369.0,300.0,800.0,799.0,53.0,52.0,47.0,46.0,59.0,4,corr_ok,lof_ok,January
15848483,164,2023-03-07 14:10:19+00:00,50.9367507,5.3057286,21.0,18.0,6.0,3.0,0.0,0.0,18.0,17.0,15.0,14.0,61.0,10,corr_ok,lof_ok,March
16178342,116,2023-07-21 09:58:33+00:00,50.7705542,3.8720986,38.0,45.0,196.0,165.0,797.0,794.0,85.0,84.0,89.0,86.0,60.0,29,corr_ok,lof_ok,July
8467064,164,2023-04-25 13:25:16+00:00,51.2120525,5.3241109,27.0,27.0,355.0,231.0,1490.0,799.0,83.0,80.0,83.0,76.0,59.0,17,corr_ok,lof_ok,April
17368136,116,2023-02-28 18:04:57+00:00,50.8558128,3.6071035,29.0,42.0,0.0,3.0,0.0,0.0,77.0,77.0,79.0,77.0,40.0,9,corr_ok,lof_ok,February
7151225,116,2023-02-23 20:36:04+00:00,50.8519199,3.6018961,17.0,41.0,189.0,165.0,788.0,803.0,80.0,76.0,84.0,81.0,5.0,8,corr_ok,lof_ok,February
14014429,116,2023-08-07 05:24:03+00:00,50.9965472,3.6494714,42.0,40.0,182.0,165.0,797.0,800.0,86.0,81.0,90.0,90.0,9.0,32,corr_ok,lof_ok,August
4468324,116,2023-06-15 14:23:47+00:00,50.8551524,3.6060187,37.0,41.0,217.0,186.0,802.0,798.0,78.0,77.0,75.0,72.0,5.0,24,corr_ok,lof_ok,June
16084540,116,2023-08-31 13:37:50+00:00,50.9435625,4.0386718,25.0,34.0,231.0,189.0,803.0,800.0,77.0,75.0,72.0,68.0,41.0,35,corr_ok,lof_ok,August
15109446,164,2023-03-18 10:13:14+00:00,50.9365258,5.306679,22.0,18.0,263.5,253.0,804.0,401.0,81.5,40.5,74.0,74.0,10.0,11,corr_ok,lof_outlier,March
1634552,116,2023-03-14 04:05:06+00:00,50.7741947,3.8730705,18.0,27.0,220.0,175.0,795.0,797.0,77.0,77.0,74.0,72.0,60.0,11,corr_ok,lof_ok,March
